"Specimen_Number","Collection","Lot_Number","Collector","Ecoregion","County","Coastal_Proximity","Location","Site","SoCal_Group","Island_Size","Latitude","Longitude","Epoch","Formation","Decade","Year","Season","Month","Mean_SST","Mean_SST_Sdev","Length_mm","Width_mm","Geometric_Mean","Globosity_WoverL","Aperture_mm","Thickness_mm","Habitat","Depth","BRY","BAR","LMP","TWS","COR","ALG","SCR","BOR_TAP","BOR_STR","BOR_INC","mean_pvolc3","sd_pvolc3","zooplankton_n_points_used","zooplankton_mean_distance","fish_total_catch_wt_kg","fish_cpue_kg_per_ha_der","sd_total_catch_wt_kg","sd_cpue_kg_per_ha_der","fish_n_points_used","fish_mean_distance","Population_Density","Population_Density_NoBaja","MPA","Image_url"
2800,"SBNHM","2234","King","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Gallagher","CAT","Large","33.37","-118.34","Anthropocene",NA,1960,1964,NA,NA,16.02046,1.424165,16.55,9.8,12.74,0.59,2.4,0.43,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,227.8841,406.2454,371,3.682849,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA
2801,"SBNHM","2234","King","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Gallagher","CAT","Large","33.37","-118.34","Anthropocene",NA,1960,1964,NA,NA,16.02046,1.424165,25.4,12.97,18.15,0.51,3.33,1.02,NA,"subtidal",1,0,0,0,0,0,0,0,0,0,227.8841,406.2454,371,3.682849,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA
2013,"LACM-M-IP","27.56",NA,"Southern California Bight","Los Angeles","Coastal","LA","Los Angeles: Downtown","Los Angeles",NA,"34.05","-118.25","Pliocene","Fernando Fm",NA,NA,NA,NA,NA,NA,28.89,14.99,20.81,0.52,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"LACM-M-IP","27.56",NA,"Southern California Bight","Los Angeles","Coastal","LA","Los Angeles: Downtown","Los Angeles",NA,"34.05","-118.25","Pliocene","Fernando Fm",NA,NA,NA,NA,NA,NA,25.03,13.39,18.31,0.54,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,"LACM-M-IP","27.56",NA,"Southern California Bight","Los Angeles","Coastal","LA","Los Angeles: Downtown","Los Angeles",NA,"34.05","-118.25","Pliocene","Fernando Fm",NA,NA,NA,NA,NA,NA,26.38,14.19,19.35,0.54,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,"LACM-M-IP","27.56",NA,"Southern California Bight","Los Angeles","Coastal","LA","Los Angeles: Downtown","Los Angeles",NA,"34.05","-118.25","Pliocene","Fernando Fm",NA,NA,NA,NA,NA,NA,26.08,14.84,19.67,0.57,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"LACM-M-IP","27.56",NA,"Southern California Bight","Los Angeles","Coastal","LA","Los Angeles: Downtown","Los Angeles",NA,"34.05","-118.25","Pliocene","Fernando Fm",NA,NA,NA,NA,NA,NA,24.9,14.19,18.8,0.57,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1217,"LACM-M","39-2.1","Kanakoff","Southern California Bight","Los Angeles","Off Shore","SCI","San Clemente Island: China Point","SCI","Medium","32.8","-118.43","Holocene",NA,1930,1939,"Fall",11,16.33119043,2.24190921,16.86,10.06,13.02,0.6,2.08,0.31,"sand","intertidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA
1218,"LACM-M","39-2.1","Kanakoff","Southern California Bight","Los Angeles","Off Shore","SCI","San Clemente Island: China Point","SCI","Medium","32.8","-118.43","Holocene",NA,1930,1939,"Fall",11,16.33119043,2.24190921,17.34,9.72,12.98,0.56,2.18,0.27,"sand","intertidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA
1219,"LACM-M","39-2.1","Kanakoff","Southern California Bight","Los Angeles","Off Shore","SCI","San Clemente Island: China Point","SCI","Medium","32.8","-118.43","Holocene",NA,1930,1939,"Fall",11,16.33119043,2.24190921,19.22,10.5,14.21,0.55,2.21,0.45,"sand","intertidal",0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA
1220,"LACM-M","39-2.1","Kanakoff","Southern California Bight","Los Angeles","Off Shore","SCI","San Clemente Island: China Point","SCI","Medium","32.8","-118.43","Holocene",NA,1930,1939,"Fall",11,16.33119043,2.24190921,20.91,11.48,15.49,0.55,2.65,0.33,"sand","intertidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA
1221,"LACM-M","39-2.1","Kanakoff","Southern California Bight","Los Angeles","Off Shore","SCI","San Clemente Island: China Point","SCI","Medium","32.8","-118.43","Holocene",NA,1930,1939,"Fall",11,16.33119043,2.24190921,21.38,12.22,16.16,0.57,2.69,0.22,"sand","intertidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA
1212,"LACM-M","39-5.2","Velero III","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: East of Emerald Bay","CAT","Large","33.48","-118.5","Holocene",NA,1930,1939,"Winter",1,16.23073546,2.255355833,15.19,9.32,11.9,0.61,2.43,0.14,"sand","deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA
1213,"LACM-M","39-5.2","Velero III","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: East of Emerald Bay","CAT","Large","33.48","-118.5","Holocene",NA,1930,1939,"Winter",1,16.23073546,2.255355833,17.4,10.91,13.78,0.63,2.59,0.34,"sand","deep",0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA
1214,"LACM-M","39-5.2","Velero III","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: East of Emerald Bay","CAT","Large","33.48","-118.5","Holocene",NA,1930,1939,"Winter",1,16.23073546,2.255355833,18.51,11.64,14.68,0.63,2.65,0.28,"sand","deep",0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA
1215,"LACM-M","39-5.2","Velero III","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: East of Emerald Bay","CAT","Large","33.48","-118.5","Holocene",NA,1930,1939,"Winter",1,16.23073546,2.255355833,17.98,10.89,13.99,0.61,2.87,0.27,"sand","deep",0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA
1216,"LACM-M","39-5.2","Velero III","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: East of Emerald Bay","CAT","Large","33.48","-118.5","Holocene",NA,1930,1939,"Winter",1,16.23073546,2.255355833,19.97,12.02,15.49,0.6,3,0.44,"sand","deep",0,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA
2704,"SBNHM","3955","Felger","Southern California Bight","Los Angeles","Coastal","NLA","Malibu: Laguna Point","Los Angeles",NA,"34.02","-118.78","Anthropocene",NA,1950,1950,NA,NA,14.92917085,1.917972625,18.51,10.13,13.69,0.55,2.08,0.5,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00932179,0.00932179,"no",NA
2705,"SBNHM","3955","Felger","Southern California Bight","Los Angeles","Coastal","NLA","Malibu: Laguna Point","Los Angeles",NA,"34.02","-118.78","Anthropocene",NA,1950,1950,NA,NA,14.92917085,1.917972625,18.04,10.71,13.9,0.59,2.08,0.6,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00932179,0.00932179,"no",NA
2706,"SBNHM","3955","Felger","Southern California Bight","Los Angeles","Coastal","NLA","Malibu: Laguna Point","Los Angeles",NA,"34.02","-118.78","Anthropocene",NA,1950,1950,NA,NA,14.92917085,1.917972625,17,9.52,12.72,0.56,2.14,0.38,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00932179,0.00932179,"no",NA
2707,"SBNHM","3955","Felger","Southern California Bight","Los Angeles","Coastal","NLA","Malibu: Laguna Point","Los Angeles",NA,"34.02","-118.78","Anthropocene",NA,1950,1950,NA,NA,14.92917085,1.917972625,19.79,11.47,15.07,0.58,2.15,0.42,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00932179,0.00932179,"no",NA
2708,"SBNHM","3955","Felger","Southern California Bight","Los Angeles","Coastal","NLA","Malibu: Laguna Point","Los Angeles",NA,"34.02","-118.78","Anthropocene",NA,1950,1950,NA,NA,14.92917085,1.917972625,17.22,9.09,12.51,0.53,2.24,0.27,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00932179,0.00932179,"no",NA
2709,"SBNHM","3955","Felger","Southern California Bight","Los Angeles","Coastal","NLA","Malibu: Laguna Point","Los Angeles",NA,"34.02","-118.78","Anthropocene",NA,1950,1950,NA,NA,14.92917085,1.917972625,19.1,10.01,13.83,0.52,2.46,0.29,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00932179,0.00932179,"no",NA
2710,"SBNHM","3955","Felger","Southern California Bight","Los Angeles","Coastal","NLA","Malibu: Laguna Point","Los Angeles",NA,"34.02","-118.78","Anthropocene",NA,1950,1950,NA,NA,14.92917085,1.917972625,20.64,10.53,14.74,0.51,2.55,0.43,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00932179,0.00932179,"no",NA
2711,"SBNHM","3955","Felger","Southern California Bight","Los Angeles","Coastal","NLA","Malibu: Laguna Point","Los Angeles",NA,"34.02","-118.78","Anthropocene",NA,1950,1950,NA,NA,14.92917085,1.917972625,22.86,12.25,16.73,0.54,2.66,0.41,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00932179,0.00932179,"no",NA
2712,"SBNHM","3955","Felger","Southern California Bight","Los Angeles","Coastal","NLA","Malibu: Laguna Point","Los Angeles",NA,"34.02","-118.78","Anthropocene",NA,1950,1950,NA,NA,14.92917085,1.917972625,24,13.05,17.7,0.54,2.72,0.56,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00932179,0.00932179,"no",NA
2713,"SBNHM","3955","Felger","Southern California Bight","Los Angeles","Coastal","NLA","Malibu: Laguna Point","Los Angeles",NA,"34.02","-118.78","Anthropocene",NA,1950,1950,NA,NA,14.92917085,1.917972625,22.08,12.45,16.58,0.56,2.73,0.44,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00932179,0.00932179,"no",NA
2714,"SBNHM","3955","Felger","Southern California Bight","Los Angeles","Coastal","NLA","Malibu: Laguna Point","Los Angeles",NA,"34.02","-118.78","Anthropocene",NA,1950,1950,NA,NA,14.92917085,1.917972625,24.25,13.47,18.07,0.56,2.86,0.65,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00932179,0.00932179,"no",NA
1680,"LACM-M","41-2.2","Velero III","Southern California Bight","Orange","Coastal","SLA","Newport: Balboa Bay","Los Angeles",NA,"33.6","-117.88","Holocene",NA,1940,1941,"Winter",1,17.53284725,1.738154979,14.61,10.03,12.11,0.69,1.98,0.55,"sand","intertidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.50080013,15.50080013,"no",NA
1681,"LACM-M","41-2.2","Velero III","Southern California Bight","Orange","Coastal","SLA","Newport: Balboa Bay","Los Angeles",NA,"33.6","-117.88","Holocene",NA,1940,1941,"Winter",1,17.53284725,1.738154979,16.62,9.46,12.54,0.57,2.04,0.28,"sand","intertidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.50080013,15.50080013,"no",NA
1682,"LACM-M","41-2.2","Velero III","Southern California Bight","Orange","Coastal","SLA","Newport: Balboa Bay","Los Angeles",NA,"33.6","-117.88","Holocene",NA,1940,1941,"Winter",1,17.53284725,1.738154979,24.87,14.18,18.78,0.57,3.52,0.33,"sand","intertidal",0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.50080013,15.50080013,"no",NA
1683,"LACM-M","41-4.2","Velero III","Southern California Bight","Orange","Coastal","SLA","Newport: Balboa Bay","Los Angeles",NA,"33.6","-117.88","Holocene",NA,1940,1941,"Winter",1,17.53284725,1.738154979,13.81,8.35,10.74,0.61,1.66,0.44,"sand","intertidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.50080013,15.50080013,"no",NA
1684,"LACM-M","41-4.2","Velero III","Southern California Bight","Orange","Coastal","SLA","Newport: Balboa Bay","Los Angeles",NA,"33.6","-117.88","Holocene",NA,1940,1941,"Winter",1,17.53284725,1.738154979,13.43,7.72,10.18,0.58,1.85,0.34,"sand","intertidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.50080013,15.50080013,"no",NA
1685,"LACM-M","41-4.2","Velero III","Southern California Bight","Orange","Coastal","SLA","Newport: Balboa Bay","Los Angeles",NA,"33.6","-117.88","Holocene",NA,1940,1941,"Winter",1,17.53284725,1.738154979,14.6,8.87,11.38,0.61,1.97,0.2,"sand","intertidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.50080013,15.50080013,"no",NA
1686,"LACM-M","41-4.2","Velero III","Southern California Bight","Orange","Coastal","SLA","Newport: Balboa Bay","Los Angeles",NA,"33.6","-117.88","Holocene",NA,1940,1941,"Winter",1,17.53284725,1.738154979,16.22,9.36,12.32,0.58,2.34,0.24,"sand","intertidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.50080013,15.50080013,"no",NA
1687,"LACM-M","41-4.2","Velero III","Southern California Bight","Orange","Coastal","SLA","Newport: Balboa Bay","Los Angeles",NA,"33.6","-117.88","Holocene",NA,1940,1941,"Winter",1,17.53284725,1.738154979,18.54,10.21,13.76,0.55,2.41,0.32,"sand","intertidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.50080013,15.50080013,"no",NA
1688,"LACM-M","41-4.2","Velero III","Southern California Bight","Orange","Coastal","SLA","Newport: Balboa Bay","Los Angeles",NA,"33.6","-117.88","Holocene",NA,1940,1941,"Winter",1,17.53284725,1.738154979,18.27,10.94,14.14,0.6,2.44,0.4,"sand","intertidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.50080013,15.50080013,"no",NA
1689,"LACM-M","41-4.2","Velero III","Southern California Bight","Orange","Coastal","SLA","Newport: Balboa Bay","Los Angeles",NA,"33.6","-117.88","Holocene",NA,1940,1941,"Winter",1,17.53284725,1.738154979,22.91,12.96,17.23,0.57,2.82,0.35,"sand","intertidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.50080013,15.50080013,"no",NA
1690,"LACM-M","41-4.2","Velero III","Southern California Bight","Orange","Coastal","SLA","Newport: Balboa Bay","Los Angeles",NA,"33.6","-117.88","Holocene",NA,1940,1941,"Winter",1,17.53284725,1.738154979,21.64,12.42,16.39,0.57,2.82,0.4,"sand","intertidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.50080013,15.50080013,"no",NA
1691,"LACM-M","41-4.2","Velero III","Southern California Bight","Orange","Coastal","SLA","Newport: Balboa Bay","Los Angeles",NA,"33.6","-117.88","Holocene",NA,1940,1941,"Winter",1,17.53284725,1.738154979,22.37,12.84,16.95,0.57,2.86,0.27,"sand","intertidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.50080013,15.50080013,"no",NA
1692,"LACM-M","41-4.2","Velero III","Southern California Bight","Orange","Coastal","SLA","Newport: Balboa Bay","Los Angeles",NA,"33.6","-117.88","Holocene",NA,1940,1941,"Winter",1,17.53284725,1.738154979,21.6,12.83,16.65,0.59,2.9,0.25,"sand","intertidal",1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.50080013,15.50080013,"no",NA
1693,"LACM-M","41-4.2","Velero III","Southern California Bight","Orange","Coastal","SLA","Newport: Balboa Bay","Los Angeles",NA,"33.6","-117.88","Holocene",NA,1940,1941,"Winter",1,17.53284725,1.738154979,18.56,10.11,13.7,0.55,2.91,0.32,"sand","intertidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.50080013,15.50080013,"no",NA
1694,"LACM-M","41-4.2","Velero III","Southern California Bight","Orange","Coastal","SLA","Newport: Balboa Bay","Los Angeles",NA,"33.6","-117.88","Holocene",NA,1940,1941,"Winter",1,17.53284725,1.738154979,22.9,12.31,16.79,0.54,3.24,0.18,"sand","intertidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.50080013,15.50080013,"no",NA
1695,"LACM-M","41-4.2","Velero III","Southern California Bight","Orange","Coastal","SLA","Newport: Balboa Bay","Los Angeles",NA,"33.6","-117.88","Holocene",NA,1940,1941,"Winter",1,17.53284725,1.738154979,24.64,13.5,18.24,0.55,3.54,0.37,"sand","intertidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.50080013,15.50080013,"no",NA
1696,"LACM-M","41-4.2","Velero III","Southern California Bight","Orange","Coastal","SLA","Newport: Balboa Bay","Los Angeles",NA,"33.6","-117.88","Holocene",NA,1940,1941,"Winter",1,17.53284725,1.738154979,30.79,17.93,23.5,0.58,3.79,0.47,"sand","intertidal",1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.50080013,15.50080013,"no",NA
576,"LACM-M","58-2.3","McIntyre","Southern California Bight","Los Angeles","Off Shore","LA","Palos Verdes: South of","Los Angeles",NA,"33.73","-118.4","Anthropocene",NA,1950,1958,"Spring",4,17.50989906,1.581642505,11.65,6.78,8.89,0.58,1.61,0.26,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,76.4025974,87.52751347,154,3.40029922,NA,NA,NA,NA,NA,NA,17.58740044,17.58740044,"no",NA
577,"LACM-M","58-2.3","McIntyre","Southern California Bight","Los Angeles","Off Shore","LA","Palos Verdes: South of","Los Angeles",NA,"33.73","-118.4","Anthropocene",NA,1950,1958,"Spring",4,17.50989906,1.581642505,12.72,7.72,9.91,0.61,1.79,0.25,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,76.4025974,87.52751347,154,3.40029922,NA,NA,NA,NA,NA,NA,17.58740044,17.58740044,"no",NA
578,"LACM-M","58-2.3","McIntyre","Southern California Bight","Los Angeles","Off Shore","LA","Palos Verdes: South of","Los Angeles",NA,"33.73","-118.4","Anthropocene",NA,1950,1958,"Spring",4,17.50989906,1.581642505,15.62,8.8,11.72,0.56,1.95,0.34,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,76.4025974,87.52751347,154,3.40029922,NA,NA,NA,NA,NA,NA,17.58740044,17.58740044,"no",NA
579,"LACM-M","58-2.3","McIntyre","Southern California Bight","Los Angeles","Off Shore","LA","Palos Verdes: South of","Los Angeles",NA,"33.73","-118.4","Anthropocene",NA,1950,1958,"Spring",4,17.50989906,1.581642505,16.55,9.44,12.5,0.57,2.2,0.31,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,76.4025974,87.52751347,154,3.40029922,NA,NA,NA,NA,NA,NA,17.58740044,17.58740044,"no",NA
580,"LACM-M","58-2.3","McIntyre","Southern California Bight","Los Angeles","Off Shore","LA","Palos Verdes: South of","Los Angeles",NA,"33.73","-118.4","Anthropocene",NA,1950,1958,"Spring",4,17.50989906,1.581642505,15.21,8.95,11.67,0.59,2.29,0.32,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,76.4025974,87.52751347,154,3.40029922,NA,NA,NA,NA,NA,NA,17.58740044,17.58740044,"no",NA
581,"LACM-M","58-2.3","McIntyre","Southern California Bight","Los Angeles","Off Shore","LA","Palos Verdes: South of","Los Angeles",NA,"33.73","-118.4","Anthropocene",NA,1950,1958,"Spring",4,17.50989906,1.581642505,16.57,9.74,12.7,0.59,2.55,0.3,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,76.4025974,87.52751347,154,3.40029922,NA,NA,NA,NA,NA,NA,17.58740044,17.58740044,"no",NA
582,"LACM-M","58-2.3","McIntyre","Southern California Bight","Los Angeles","Off Shore","LA","Palos Verdes: South of","Los Angeles",NA,"33.73","-118.4","Anthropocene",NA,1950,1958,"Spring",4,17.50989906,1.581642505,18.4,10.69,14.02,0.58,2.65,0.38,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,76.4025974,87.52751347,154,3.40029922,NA,NA,NA,NA,NA,NA,17.58740044,17.58740044,"no",NA
583,"LACM-M","58-2.3","McIntyre","Southern California Bight","Los Angeles","Off Shore","LA","Palos Verdes: South of","Los Angeles",NA,"33.73","-118.4","Anthropocene",NA,1950,1958,"Spring",4,17.50989906,1.581642505,19.39,11.39,14.86,0.59,2.66,0.44,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,76.4025974,87.52751347,154,3.40029922,NA,NA,NA,NA,NA,NA,17.58740044,17.58740044,"no",NA
584,"LACM-M","58-2.3","McIntyre","Southern California Bight","Los Angeles","Off Shore","LA","Palos Verdes: South of","Los Angeles",NA,"33.73","-118.4","Anthropocene",NA,1950,1958,"Spring",4,17.50989906,1.581642505,21.06,12.09,15.96,0.57,2.85,0.38,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,76.4025974,87.52751347,154,3.40029922,NA,NA,NA,NA,NA,NA,17.58740044,17.58740044,"no",NA
329,"iNat","5860","kueda","Northern California","Santa Barbara","Coastal","SB","Naples Point","Santa Barbara",NA,"34.43","-119.95","Anthropocene",NA,2010,2010,"Winter",2,15.11894377,1.162856141,NA,NA,NA,0.53,NA,NA,"sand",NA,0,0,0,0,0,0,0,0,0,0,109.2249322,168.9643995,684,2.683587631,9.761564578,5.641974821,46.73267771,26.45534617,7340,1.643709867,4.836689949,4.836689949,"no","https://static.inaturalist.org/photos/11423/medium.jpg?1444280867"
663,"LACM-M","62-5.5","McLean","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Hen Rock","CAT","Large","33.4","-118.37","Anthropocene",NA,1960,1962,"Spring",4,16.02088594,1.811912027,9.93,5.76,7.56,0.58,1.26,0.16,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,188.0485437,341.9319334,515,4.253585143,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA
664,"LACM-M","62-5.5","McLean","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Hen Rock","CAT","Large","33.4","-118.37","Anthropocene",NA,1960,1962,"Spring",4,16.02088594,1.811912027,10,5.92,7.69,0.59,1.37,0.12,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,188.0485437,341.9319334,515,4.253585143,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA
665,"LACM-M","62-5.5","McLean","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Hen Rock","CAT","Large","33.4","-118.37","Anthropocene",NA,1960,1962,"Spring",4,16.02088594,1.811912027,20.82,11.42,15.42,0.55,2.26,0.51,NA,"subtidal",0,0,1,0,1,0,0,0,0,0,188.0485437,341.9319334,515,4.253585143,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA
666,"LACM-M","62-5.5","McLean","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Hen Rock","CAT","Large","33.4","-118.37","Anthropocene",NA,1960,1962,"Spring",4,16.02088594,1.811912027,16.97,9.63,12.78,0.57,2.4,0.27,NA,"subtidal",0,0,1,0,0,0,0,0,0,0,188.0485437,341.9319334,515,4.253585143,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA
667,"LACM-M","62-5.5","McLean","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Hen Rock","CAT","Large","33.4","-118.37","Anthropocene",NA,1960,1962,"Spring",4,16.02088594,1.811912027,21.43,12.05,16.07,0.56,3.1,0.32,NA,"subtidal",0,0,1,0,0,0,0,0,0,0,188.0485437,341.9319334,515,4.253585143,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA
668,"LACM-M","62-5.5","McLean","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Hen Rock","CAT","Large","33.4","-118.37","Anthropocene",NA,1960,1962,"Spring",4,16.02088594,1.811912027,25.02,14.23,18.87,0.57,3.1,0.36,NA,"subtidal",0,0,1,0,0,0,0,0,0,0,188.0485437,341.9319334,515,4.253585143,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA
669,"LACM-M","62-5.5","McLean","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Hen Rock","CAT","Large","33.4","-118.37","Anthropocene",NA,1960,1962,"Spring",4,16.02088594,1.811912027,20.92,12.25,16.01,0.59,3.34,0.37,NA,"subtidal",0,0,1,0,0,0,0,0,0,0,188.0485437,341.9319334,515,4.253585143,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA
670,"LACM-M","62-5.5","McLean","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Hen Rock","CAT","Large","33.4","-118.37","Anthropocene",NA,1960,1962,"Spring",4,16.02088594,1.811912027,25.89,14.15,19.14,0.55,3.52,0.37,NA,"subtidal",0,0,1,0,0,0,0,0,0,0,188.0485437,341.9319334,515,4.253585143,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA
671,"LACM-M","63-5.4","McLean","Southern California Bight","Los Angeles","Off Shore","SCZI","Santa Cruz Island: Diablo Anchorage","National Park","Large","34.05","-119.77","Anthropocene",NA,1960,1963,"Winter",2,16.14725033,2.152126955,8.73,5.52,6.94,0.63,1.27,0.17,NA,NA,0,0,0,0,0,0,0,0,0,0,355.6877323,689.8692764,269,3.392928368,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA
