"Specimen_Number","Collection","Lot_Number","Collector","Ecoregion","County","Coastal_Proximity","Location","Site","SoCal_Group","Island_Size","Latitude","Longitude","Epoch","Formation","Decade","Year","Season","Month","Mean_SST","Mean_SST_Sdev","Length_mm","Width_mm","Geometric_Mean","Globosity_WoverL","Aperture_mm","Thickness_mm","Habitat","Depth","BRY","BAR","LMP","TWS","COR","ALG","SCR","BOR_TAP","BOR_STR","BOR_INC","mean_pvolc3","sd_pvolc3","zooplankton_n_points_used","zooplankton_mean_distance","fish_total_catch_wt_kg","fish_cpue_kg_per_ha_der","sd_total_catch_wt_kg","sd_cpue_kg_per_ha_der","fish_n_points_used","fish_mean_distance","Population_Density","Population_Density_NoBaja","MPA","Image_url","Data_Type"
61,"CAS","Royal Ontario Museum",NA,"Southern California Bight","Ventura","Off Shore","ANA","Ancapa Island: Frenchy's cove","National Park","Small",34.01,-119.41,"Anthropocene",NA,1960,1964,"Spring",6,15.14683239,1.375549149,32.02,8.57,11.0509049403205,0.60140350877193,1.93,0.31,NA,NA,0,0,0,0,0,0,0,0,0,0,335.9570707,515.3501753,396,2.608852955,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
62,"CAS","Royal Ontario Museum",NA,"Southern California Bight","Ventura","Off Shore","ANA","Ancapa Island: Frenchy's cove","National Park","Small",34.01,-119.41,"Anthropocene",NA,1960,1964,"Spring",6,15.14683239,1.375549149,20.31,12.59,15.5030029349155,0.65950759559979,2.49,0.72,NA,NA,0,0,0,0,0,0,0,0,0,0,335.9570707,515.3501753,396,2.608852955,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
63,"CAS","JW","JW","Southern California Bight","Orange","Coastal","LA","Long Beach: Seal Beach","Los Angeles",NA,33.75,-118.12,"Anthropocene",NA,1960,1965,"Summer",8,16.46534284,1.973515681,19.09,8.17,11.518715206133,0.50307881773399,2.14,0.26,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
64,"CAS","JW","JW","Southern California Bight","Orange","Coastal","LA","Long Beach: Seal Beach","Los Angeles",NA,33.75,-118.12,"Anthropocene",NA,1960,1965,"Summer",8,16.46534284,1.973515681,35.09,9.11,12.1445831546414,0.562693020382952,2.33,0.26,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
65,"CAS","JW","JW","Southern California Bight","Orange","Coastal","LA","Long Beach: Seal Beach","Los Angeles",NA,33.75,-118.12,"Anthropocene",NA,1960,1965,"Summer",8,16.46534284,1.973515681,17,11.16,14.9398795175865,0.558,2.6,0.29,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
66,"CAS","217549","Ferreira","Northern California","Monterey","Coastal","MO","Monterey: Del Monte",NA,NA,36.61,-121.88,"Anthropocene",NA,1960,1969,"Summer",8,14.01556341,1.625268517,19.5,6.97,8.87081168777694,0.617360496014172,1.41,0.34,NA,NA,0,0,0,0,0,0,0,0,0,0,592.0113636,2263.514397,264,2.006565833,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
67,"CAS","217549","Ferreira","Northern California","Monterey","Coastal","MO","Monterey: Del Monte",NA,NA,36.61,-121.88,"Anthropocene",NA,1960,1969,"Winter",2,14.01556341,1.625268517,28.31,11.8,15.5075465499866,0.578999018645731,3.07,0.47,NA,NA,0,0,0,0,0,0,0,0,0,0,592.0113636,2263.514397,264,2.006565833,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
68,"CAS","217549","Ferreira","Southern California Bight","Orange","Coastal","SLA","San Clemente Beach","Los Angeles",NA,33.42,-117.63,"Anthropocene",NA,1960,1969,"Winter",2,16.54435873,1.574657337,18,12.25,15.9892932927006,0.586966938188788,2.9,0.73,NA,NA,0,0,0,0,0,0,0,0,0,0,224.2242991,337.0574753,107,1.901950237,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
69,"CAS","217549","Ferreira","Southern California Bight","Orange","Coastal","SLA","San Clemente Beach","Los Angeles",NA,33.42,-117.63,"Anthropocene",NA,1960,1969,"Winter",2,16.54435873,1.574657337,20.5,18,23.2456447533726,0.599600266489007,2.9,0.98,NA,NA,0,0,0,0,0,0,0,0,0,0,224.2242991,337.0574753,107,1.901950237,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
70,"CAS","217549","Ferreira","Southern California Bight","Orange","Coastal","SLA","San Clemente Beach","Los Angeles",NA,33.42,-117.63,"Anthropocene",NA,1960,1969,"Winter",2,16.54435873,1.574657337,7.64,14.83,19.7115702063534,0.566030534351145,4.3,0.4,NA,NA,0,0,0,0,0,0,0,0,0,0,224.2242991,337.0574753,107,1.901950237,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
71,"CAS","217494","Wicksten","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Avalon","CAT","Large",33.35,-118.32,"Anthropocene",NA,1970,1971,NA,NA,15.35423867,2.342125641,20,8.13,10.4608699447035,0.604011887072808,1.52,0.51,NA,"intertidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.46009827,58.46009827,"no",NA,"Museum/Field"
72,"CAS","217494","Wicksten","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Avalon","CAT","Large",33.35,-118.32,"Anthropocene",NA,1970,1971,NA,NA,15.35423867,2.342125641,21.31,7.87,9.89856050140625,0.632128514056225,1.52,0.51,NA,"intertidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.46009827,58.46009827,"no",NA,"Museum/Field"
73,"CAS","217494","Wicksten","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Avalon","CAT","Large",33.35,-118.32,"Anthropocene",NA,1970,1971,NA,NA,15.35423867,2.342125641,16.78,8.89,11.044039116193,0.647959183673469,1.78,0.51,NA,"intertidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.46009827,58.46009827,"no",NA,"Museum/Field"
74,"CAS","217494","Wicksten","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Avalon","CAT","Large",33.35,-118.32,"Anthropocene",NA,1970,1971,"Summer",8,15.35423867,2.342125641,15.3,10.41,13.6047712218912,0.585489313835771,2.03,0.76,NA,"intertidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.46009827,58.46009827,"no",NA,"Museum/Field"
75,"CAS","217494","Wicksten","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Avalon","CAT","Large",33.35,-118.32,"Anthropocene",NA,1970,1971,NA,NA,15.35423867,2.342125641,17.23,9.65,12.2261400286435,0.622982569399613,2.03,0.76,NA,"intertidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.46009827,58.46009827,"no",NA,"Museum/Field"
76,"CAS","217494","Wicksten","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Avalon","CAT","Large",33.35,-118.32,"Anthropocene",NA,1970,1971,"Summer",8,15.35423867,2.342125641,9.41,11.43,14.5572044019448,0.616504854368932,2.03,1.02,NA,"intertidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.46009827,58.46009827,"no",NA,"Museum/Field"
77,"CAS","217494","Wicksten","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Avalon","CAT","Large",33.35,-118.32,"Anthropocene",NA,1970,1971,NA,NA,15.35423867,2.342125641,24,9.91,12.3897497956981,0.639767591994835,2.29,0.76,NA,"intertidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.46009827,58.46009827,"no",NA,"Museum/Field"
78,"CAS","217493","Wicksten","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Avalon","CAT","Large",33.35,-118.32,"Anthropocene",NA,1970,1971,NA,NA,15.35423867,2.342125641,19.66,6.1,7.77502411571823,0.615539858728557,1.27,0.25,NA,"intertidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.46009827,58.46009827,"no",NA,"Museum/Field"
79,"CAS","217493","Wicksten","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Avalon","CAT","Large",33.35,-118.32,"Anthropocene",NA,1970,1971,NA,NA,15.35423867,2.342125641,8.62,10.41,13.6047712218912,0.585489313835771,2.29,0.51,NA,"intertidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.46009827,58.46009827,"no",NA,"Museum/Field"
80,"CAS","217493","Wicksten","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Avalon","CAT","Large",33.35,-118.32,"Anthropocene",NA,1970,1971,NA,NA,15.35423867,2.342125641,22,13.46,17.4450738032259,0.5953118089341,3.3,0.51,NA,"intertidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.46009827,58.46009827,"no",NA,"Museum/Field"
81,"CAS","217534","KellogLindberg","Northern California","Monterey","Coastal","MO","Monterey: Del Monte",NA,NA,36.61,-121.88,"Anthropocene",NA,1970,1972,NA,NA,14.21295222,2.09634247,23.12,16.35,21.3082026459296,0.588764854159165,3.52,0.57,NA,"subtidal",0,0,0,0,0,0,0,1,0,0,580.5592593,850.5925478,270,4.541181801,NA,NA,NA,NA,NA,NA,1218.199951,1218.199951,"no",NA,"Museum/Field"
82,"CAS","217534","KellogLindberg","Northern California","Monterey","Coastal","MO","Monterey: Del Monte",NA,NA,36.61,-121.88,"Anthropocene",NA,1970,1972,NA,NA,14.21295222,2.09634247,22.05,15.95,20.5396567644155,0.603024574669187,3.75,0.54,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,580.5592593,850.5925478,270,4.541181801,NA,NA,NA,NA,NA,NA,1218.199951,1218.199951,"no",NA,"Museum/Field"
83,"CAS","217534","KellogLindberg","Northern California","Monterey","Coastal","MO","Monterey: Del Monte",NA,NA,36.61,-121.88,"Anthropocene",NA,1970,1972,NA,NA,14.21295222,2.09634247,19,22.89,30.6683892632137,0.557069846678024,4.5,0.95,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,580.5592593,850.5925478,270,4.541181801,NA,NA,NA,NA,NA,NA,1218.199951,1218.199951,"no",NA,"Museum/Field"
85,"CAS","217495","Wicksten","Southern California Bight","San Diego","Coastal","SD","La Jolla: Nicholson Point ","San Diego",NA,32.85,-117.28,"Anthropocene",NA,1970,1973,NA,NA,15.54931625,1.299621943,23,7.37,9.47841231430665,0.604593929450369,1.78,0.25,NA,"intertidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.40200043,18.40200043,"no",NA,"Museum/Field"
86,"CAS","217495","Wicksten","Southern California Bight","San Diego","Coastal","SD","La Jolla: Nicholson Point ","San Diego",NA,32.85,-117.28,"Anthropocene",NA,1970,1973,NA,NA,15.54931625,1.299621943,19,9.65,13.0987403974581,0.542744656917885,2.54,0.51,NA,"intertidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.40200043,18.40200043,"no",NA,"Museum/Field"
87,"CAS","217495","Wicksten","Southern California Bight","San Diego","Coastal","SD","La Jolla: Nicholson Point ","San Diego",NA,32.85,-117.28,"Anthropocene",NA,1970,1973,NA,NA,15.54931625,1.299621943,15.36,12.45,16.4896331068948,0.570054945054945,2.54,0.51,NA,"intertidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.40200043,18.40200043,"no",NA,"Museum/Field"
88,"CAS","217526",NA,"Northern California","Monterey","Coastal","MO","Monterey: Del Monte",NA,NA,36.6,-121.87,"Holocene",NA,1890,1892,NA,NA,13.14194695,1.553187525,15.49,10,13.3266649991661,0.563063063063063,2.2,0.3,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.660550117,3.660550117,"no",NA,"Museum/Field"
89,"CAS","217526",NA,"Northern California","Monterey","Coastal","MO","Monterey: Del Monte",NA,NA,36.6,-121.87,"Holocene",NA,1890,1892,NA,NA,13.14194695,1.553187525,19.65,12.51,16.6724983130903,0.563006300630063,2.59,0.48,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.660550117,3.660550117,"no",NA,"Museum/Field"
90,"CAS","217526",NA,"Northern California","Monterey","Coastal","MO","Monterey: Del Monte",NA,NA,36.6,-121.87,"Holocene",NA,1890,1892,NA,NA,13.14194695,1.553187525,28.39,13.93,18.2080751316552,0.585294117647059,3.02,0.53,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.660550117,3.660550117,"no",NA,"Museum/Field"
91,"CAS","217526",NA,"Northern California","Monterey","Coastal","MO","Monterey: Del Monte",NA,NA,36.6,-121.87,"Holocene",NA,1890,1892,NA,NA,13.14194695,1.553187525,15.34,13.91,18.1030273711333,0.590407470288625,3.26,0.54,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.660550117,3.660550117,"no",NA,"Museum/Field"
92,"CAS","217511","Smith","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Blue Cavern Point","CAT","Large",33.38,-118.52,"Holocene",NA,1900,1901,NA,NA,16.00703629,1.659065137,15.55,5.33,7.35885860714826,0.524606299212598,1.52,0.25,"sand","deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,"Museum/Field"
93,"CAS","217511","Smith","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Blue Cavern Point","CAT","Large",33.38,-118.52,"Holocene",NA,1900,1901,NA,NA,16.00703629,1.659065137,9.75,6.35,8.70741063692301,0.531825795644891,1.78,0.25,"sand","deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,"Museum/Field"
94,"CAS","217511","Smith","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Blue Cavern Point","CAT","Large",33.38,-118.52,"Holocene",NA,1900,1901,NA,NA,16.00703629,1.659065137,17.45,6.6,8.96961537636927,0.541427399507793,1.78,0.25,"sand","deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,"Museum/Field"
95,"CAS","217511","Smith","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Blue Cavern Point","CAT","Large",33.38,-118.52,"Holocene",NA,1900,1901,NA,NA,16.00703629,1.659065137,11.94,6.6,8.58999417927626,0.590339892665474,1.78,0.25,"sand","deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,"Museum/Field"
96,"CAS","217511","Smith","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Blue Cavern Point","CAT","Large",33.38,-118.52,"Holocene",NA,1900,1901,NA,NA,16.00703629,1.659065137,18.36,6.1,8.5342838012337,0.510887772194305,2.29,0.25,"sand","deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,"Museum/Field"
97,"CAS","217511","Smith","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Blue Cavern Point","CAT","Large",33.38,-118.52,"Holocene",NA,1900,1901,NA,NA,16.00703629,1.659065137,25.59,15.24,20.5425314895706,0.550379198266522,3.81,0.76,"sand","deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,"Museum/Field"
98,"CAS","217529","Han","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Catalina Harbor","CAT","Large",33.42,-118.51,"Holocene",NA,1900,1901,"Spring",5,16.00703629,1.659065137,20.44,9.96,13.25497642397,0.564625850340136,2.12,0.39,"sand","subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,"Museum/Field"
99,"CAS","217529","Han","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Catalina Harbor","CAT","Large",33.42,-118.51,"Holocene",NA,1900,1901,"Spring",5,16.00703629,1.659065137,18.72,12.84,17.2965892591574,0.551072961373391,3.05,0.48,"sand","subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,"Museum/Field"
100,"CAS","217529","Han","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Catalina Harbor","CAT","Large",33.42,-118.51,"Holocene",NA,1900,1901,"Spring",5,16.00703629,1.659065137,20.16,15.85,20.8396257164086,0.578467153284672,3.19,0.77,"sand","subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,"Museum/Field"
101,"CAS","217529","Han","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Catalina Harbor","CAT","Large",33.42,-118.51,"Holocene",NA,1900,1901,"Spring",5,16.00703629,1.659065137,12.7,15.01,20.5811127007264,0.531892274982282,3.33,0.6,"sand","subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,"Museum/Field"
102,"CAS","217529","Han","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Catalina Harbor","CAT","Large",33.42,-118.51,"Holocene",NA,1900,1901,"Spring",5,16.00703629,1.659065137,17.35,16.76,22.6092901259637,0.549508196721312,3.51,0.46,"sand","subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,"Museum/Field"
103,"CAS","217575","KofoidRaymond","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Cherry Cove","CAT","Large",33.45,-118.5,"Holocene",NA,1900,1901,NA,NA,16.00703629,1.659065137,23.9,6.89,9.16455672686901,0.565217391304348,1.62,0.14,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,"Museum/Field"
104,"CAS","217575","KofoidRaymond","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Cherry Cove","CAT","Large",33.45,-118.5,"Holocene",NA,1900,1901,NA,NA,16.00703629,1.659065137,18.73,12.6,16.6000602408545,0.576131687242798,2.54,0.24,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,"Museum/Field"
105,"CAS","217575","KofoidRaymond","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Cherry Cove","CAT","Large",33.45,-118.5,"Holocene",NA,1900,1901,NA,NA,16.00703629,1.659065137,30.79,12.32,16.6788968460147,0.545615589016829,2.67,0.36,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,"Museum/Field"
106,"CAS","217510","Smith","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Blue Cavern Point","CAT","Large",33.45,-118.48,"Holocene",NA,1900,1901,NA,NA,16.00703629,1.659065137,21.26,8.38,11.0155526416063,0.578729281767956,2.03,0.51,"sand","deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,"Museum/Field"
107,"CAS","217510","Smith","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Blue Cavern Point","CAT","Large",33.45,-118.48,"Holocene",NA,1900,1901,NA,NA,16.00703629,1.659065137,19.51,9.65,12.2261400286435,0.622982569399613,2.29,0.25,"sand","deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,"Museum/Field"
108,"CAS","217510","Smith","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Blue Cavern Point","CAT","Large",33.45,-118.48,"Holocene",NA,1900,1901,NA,NA,16.00703629,1.659065137,18.44,9.65,12.5263322644739,0.593480934809348,2.54,0.25,"sand","deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,"Museum/Field"
109,"CAS","204235","Raymond","Southern California Bight","Los Angeles","Coastal","LA","Point Fermin","Los Angeles",NA,33.7,-118.32,"Holocene",NA,1900,1901,NA,NA,16.00703629,1.659065137,17.18,9.4,12.5516532775567,0.560859188544153,2.03,0.76,NA,"deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035950098,0.035950098,"no",NA,"Museum/Field"
110,"CAS","204235","Raymond","Southern California Bight","Los Angeles","Coastal","LA","Point Fermin","Los Angeles",NA,33.7,-118.32,"Holocene",NA,1900,1901,NA,NA,16.00703629,1.659065137,31.82,11.68,15.5002451593515,0.56781720952844,2.54,0.25,NA,"deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035950098,0.035950098,"no",NA,"Museum/Field"
111,"CAS","204235","Raymond","Southern California Bight","Los Angeles","Coastal","LA","Point Fermin","Los Angeles",NA,33.7,-118.32,"Holocene",NA,1900,1901,NA,NA,16.00703629,1.659065137,24.64,11.94,15.480174417622,0.5949177877429,2.54,0.25,NA,"deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035950098,0.035950098,"no",NA,"Museum/Field"
112,"CAS","204235","Raymond","Southern California Bight","Los Angeles","Coastal","LA","Point Fermin","Los Angeles",NA,33.7,-118.32,"Holocene",NA,1900,1901,NA,NA,16.00703629,1.659065137,14.54,13.72,17.7098616595387,0.600174978127734,2.54,0.25,NA,"deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035950098,0.035950098,"no",NA,"Museum/Field"
113,"CAS","204235","Raymond","Southern California Bight","Los Angeles","Coastal","LA","Point Fermin","Los Angeles",NA,33.7,-118.32,"Holocene",NA,1900,1901,NA,NA,16.00703629,1.659065137,21.59,12.45,15.905470756944,0.612696850393701,2.79,0.25,NA,"deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035950098,0.035950098,"no",NA,"Museum/Field"
114,"CAS","204235","Raymond","Southern California Bight","Los Angeles","Coastal","LA","Point Fermin","Los Angeles",NA,33.7,-118.32,"Holocene",NA,1900,1901,NA,NA,16.00703629,1.659065137,11.14,11.43,14.5572044019448,0.616504854368932,2.79,0.25,NA,"deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035950098,0.035950098,"no",NA,"Museum/Field"
115,"CAS","204235","Raymond","Southern California Bight","Los Angeles","Coastal","LA","Point Fermin","Los Angeles",NA,33.7,-118.32,"Holocene",NA,1900,1901,NA,NA,16.00703629,1.659065137,14.02,13.97,18.0687271272771,0.597774925117672,2.79,0.51,NA,"deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035950098,0.035950098,"no",NA,"Museum/Field"
116,"CAS","204235","Raymond","Southern California Bight","Los Angeles","Coastal","LA","Point Fermin","Los Angeles",NA,33.7,-118.32,"Holocene",NA,1900,1901,NA,NA,16.00703629,1.659065137,11.34,11.43,14.7560665490503,0.6,2.79,0.51,NA,"deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035950098,0.035950098,"no",NA,"Museum/Field"
117,"CAS","204235","Raymond","Southern California Bight","Los Angeles","Coastal","LA","Point Fermin","Los Angeles",NA,33.7,-118.32,"Holocene",NA,1900,1901,NA,NA,16.00703629,1.659065137,26.85,12.19,15.5397522502774,0.615345784957092,2.79,0.51,NA,"deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035950098,0.035950098,"no",NA,"Museum/Field"
118,"CAS","204235","Raymond","Southern California Bight","Los Angeles","Coastal","LA","Point Fermin","Los Angeles",NA,33.7,-118.32,"Holocene",NA,1900,1901,NA,NA,16.00703629,1.659065137,18.4,11.94,16.3358195386702,0.534228187919463,3.05,0.51,NA,"deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035950098,0.035950098,"no",NA,"Museum/Field"
119,"CAS","204235","Raymond","Southern California Bight","Los Angeles","Coastal","LA","Point Fermin","Los Angeles",NA,33.7,-118.32,"Holocene",NA,1900,1901,NA,NA,16.00703629,1.659065137,13.24,15.24,19.9669326637819,0.58256880733945,3.3,0.25,NA,"deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035950098,0.035950098,"no",NA,"Museum/Field"
120,"CAS","204235","Raymond","Southern California Bight","Los Angeles","Coastal","LA","Point Fermin","Los Angeles",NA,33.7,-118.32,"Holocene",NA,1900,1901,NA,NA,16.00703629,1.659065137,19.46,14.48,19.2720523037895,0.564522417153996,3.3,0.51,NA,"deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035950098,0.035950098,"no",NA,"Museum/Field"
121,"CAS","204235","Raymond","Southern California Bight","Los Angeles","Coastal","LA","Point Fermin","Los Angeles",NA,33.7,-118.32,"Holocene",NA,1900,1901,NA,NA,16.00703629,1.659065137,24.79,13.46,17.7358450602163,0.575952075310227,3.3,0.51,NA,"deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035950098,0.035950098,"no",NA,"Museum/Field"
122,"CAS","204235","Raymond","Southern California Bight","Los Angeles","Coastal","LA","Point Fermin","Los Angeles",NA,33.7,-118.32,"Holocene",NA,1900,1901,NA,NA,16.00703629,1.659065137,23.71,13.46,17.4450738032259,0.5953118089341,3.3,0.51,NA,"deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035950098,0.035950098,"no",NA,"Museum/Field"
123,"CAS","204235","Raymond","Southern California Bight","Los Angeles","Coastal","LA","Point Fermin","Los Angeles",NA,33.7,-118.32,"Holocene",NA,1900,1901,NA,NA,16.00703629,1.659065137,24.01,13.21,16.7899195948045,0.619025304592315,3.3,0.51,NA,"deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035950098,0.035950098,"no",NA,"Museum/Field"
